District Id,Location Name
70,Naraingarh
70,Barara
71,Yamunanagar
71,Jagadhri
71,Chhachhrauli
72,Kurukshetra
72,Pehowa
72,Thanesar
73,Kaithal
73,Guhla
73,Fatehpur Pundri
74,Karnal
74,Nilokheri
74,Indri
74,Assandh
74,Gharaunda
75,Panipat
75,Israna
75,Samalkha
76,Sonipat
76,Gohana
76,Ganaur
76,Kharkhoda
77,Jind
77,Narwana
77,Julana
77,Safidon
78,Fatehabad
78,Ratia
78,Tohana
79,Sirsa
79,Dabwali
79,Ellenabad
80,Hisar
80,Adampur
80,Narnaund
80,Hansi
81,Bhiwani
81,Bawani Khera
81,Tosham
81,Siwani
81,Loharu
81,Badhra
82,Rohtak
82,Maham
82,Sampla
83,Jhajjar
83,Beri
83,Bahadurgarh
83,Matenhail
84,Mahendragarh
84,Narnaul
85,Rewari
85,Kosli
85,Bawal
86,Gurgaon
86,Pataudi
86,Farrukhnagar
86,Manesar
86,Sohna
87,Mewat 
87,Taoru
87,Nuh
87,Ferozepur Jhirka
87,Punahana
88,Faridabad
88,Ballabgarh
89,Palwal 
89,Palwal
89,Hathin
89,Hodal
90,North West
90,Narela
90,Saraswati Vihar
90,Model Town
91,North
91,Civil Lines
91,Sadar Bazar
91,Kotwali
92,North East
92,Seelam Pur
92,Shahdara
92,Seema Puri
93,East
93,Gandhi Nagar
93,Vivek Vihar
93,Preet Vihar
94,New Delhi
94,Connaught Place
94,Chanakya Puri
94,Parliament Street
95,Central
95,Darya Ganj
95,Pahar Ganj
95,Karol Bagh
96,West
96,Patel Nagar
96,Rajouri Garden
96,Punjabi Bagh
97,South West
97,Najafgarh
97,Delhi Cantonment
97,Vasant Vihar
98,South
98,Hauz Khas
98,Defence Colony
98,Kalkaji
99,Ganganagar 
99,Karanpur
99,Ganganagar
99,Sadulshahar
99,Padampur
99,Raisinghnagar
99,Anupgarh
99,Gharsana
99,Vijainagar
99,Suratgarh
100,Hanumangarh
100,Sangaria
100,Tibi
100,Pilibanga
100,Rawatsar
100,Nohar
100,Bhadra
101,Bikaner
101,Poogal
101,Lunkaransar
101,Kolayat
101,Khajuwala
101,Chhatargarh
101,Sridungargarh
102,Churu
102,Taranagar
102,Sardarshahar
102,Ratangarh
102,Sujangarh
103,Jhunjhunun
103,Chirawa
103,Buhana
103,Khetri
103,Nawalgarh
103,Udaipurwati
104,Alwar
104,Behror
104,Mandawar
104,Kotkasim
104,Tijara
104,Kishangarh Bas
104,Bansur
104,Thanagazi
104,Kathumar
105,Bharatpur
105,Pahari
105,Kaman
105,Deeg
105,Nadbai
105,Kumher
105,Weir
105,Bayana
105,Rupbas
106,Dhaulpur
106,Baseri
106,Bari
106,Sepau
106,Rajakhera
107,Karauli
107,Todabhim
107,Nadoti
107,Hindaun
107,Mandrail
107,Sapotra
108,Sawai Madhopur
108,Bamanwas
108,Malarna Doongar
108,Bonli
108,Chauth Ka Barwara
108,Khandar
109,Dausa
109,Baswa
109,Mahwa
109,Sikrai
109,Lalsot
110,Jaipur
110,Kotputli
110,Viratnagar
110,Chomu
110,Phulera (Hq.Sambhar)
110,Mauzamabad
110,Phagi
110,Sanganer
110,Amber
110,Jamwa Ramgarh
110,Bassi
110,Chaksu
111,Sikar
111,Danta Ramgarh
111,Sri Madhopur
111,Neem-Ka-Thana
112,Nagaur
112,Ladnu
112,Didwana
112,Jayal
112,Kheenvsar
112,Merta
112,Degana
112,Parbatsar
112,Makrana
112,Nawa
113,Jodhpur
113,Phalodi
113,Osian
113,Bhopalgarh
113,Shergarh
113,Luni
113,Bilara
114,Jaisalmer
114,Pokaran
114,Fatehgarh
115,Barmer
115,Sheo
115,Baytoo
115,Pachpadra
115,Siwana
115,Gudha Malani
115,Ramsar
115,Chohtan
116,Jalor
116,Ahore
116,Bhinmal
116,Bagora
116,Sanchore
116,Raniwara
117,Sirohi
117,Sheoganj
117,Pindwara
117,Abu Road
117,Reodar
118,Pali
118,Jaitaran
118,Sojat
118,Rohat
118,Marwar Junction
118,Desuri
118,Sumerpur
118,Bali
119,Ajmer
119,Kishangarh
119,Peesangan
119,Beawar
119,Masuda
119,Nasirabad
119,Bhinay
119,Sarwar
119,Kekri
120,Tonk
120,Malpura
120,Peeplu
120,Niwai
120,Todaraisingh
120,Uniara
121,Bundi
121,Hindoli
121,Nainwa
121,Indragarh
121,Keshoraipatan
122,Bhilwara
122,Asind
122,Hurda
122,Banera
122,Sahara
122,Kotri
122,Jahazpur
122,Mandalgarh
122,Beejoliya
123,Rajsamand
123,Bhim
123,Deogarh
123,Amet
123,Kumbhalgarh
123,Railmagra
123,Nathdwara
124,Dungarpur
124,Aspur
124,Sagwara
124,Simalwara
125,Banswara
125,Ghatol
125,Garhi
125,Bagidora
125,Kushalgarh
126,Chittaurgarh
126,Rashmi
126,Gangrar
126,Begun
126,Rawatbhata
126,Kapasan
126,Dungla
126,Bhadesar
126,Nimbahera
126,Bari Sadri
127,Kota
127,Pipalda
127,Digod
127,Ladpura
127,Ramganj Mandi
127,Sangod
128,Baran
128,Antah
128,Atru
128,Chhabra
128,Chhipabarod
129,Jhalawar
129,Jhalrapatan
129,Aklera
129,Manohar Thana
129,Pachpahar
129,Pirawa
129,Gangdhar
130,Udaipur
130,Mavli
130,Gogunda
130,Kotra
130,Jhadol
130,Girwa
130,Vallabhnagar
130,Lasadiya
130,Salumbar
130,Sarada
130,Rishabhdeo
130,Kherwara
131,Pratapgarh
131,Dhariawad
131,Peepalkhoont
131,Chhoti Sadri
131,Arnod
132,Saharanpur
132,Behat
132,Nakur
132,Deoband
132,Rampur Maniharan
133,Muzaffarnagar
133,Kairana
133,Shamli
133,Budhana
133,Khatauli
133,Jansath
134,Bijnor
134,Najibabad
134,Nagina
134,Dhampur
134,Chandpur
135,Moradabad
135,Thakurdwara
135,Kanth
135,Bilari
135,Sambhal
135,Chandausi
136,Rampur
136,Suar
136,Tanda
136,Shahabad
136,Milak
137,Jyotiba Phule Nagar
137,Dhanaura
137,Amroha
138,Meerut
138,Sardhana
138,Mawana
139,Baghpat
139,Baraut
139,Khekada
140,Ghaziabad
140,Modinagar
140,Hapur
140,Garhmukteshwar
141,Gautam Buddha Nagar
141,Jewar
142,Bulandshahr
142,Sikandrabad
142,Siana
142,Anupshahr
142,Debai
142,Khurja
143,Aligarh
143,Khair
143,Gabhana
143,Atrauli
143,Koil
143,Iglas
144,Mahamaya Nagar
144,Sasni
144,Sikandra Rao
144,Hathras
144,Sadabad
145,Mathura
145,Chhata
145,Mat
145,Mahavan
146,Agra
146,Etmadpur
146,Kiraoli
146,Kheragarh
203,Pashchim Champaran
203,Sidhaw
203,Gaunaha
203,Mainatanr
203,Narkatiaganj
203,Lauriya
203,Bagaha
203,Piprasi
203,Bhitaha
203,Thakrahan
203,Jogapatti
203,Chanpatia
203,Sikta
203,Majhaulia
203,Bettiah
203,Bairia
204,Purba Champaran
204,Raxaul
204,Adapur
204,Ramgarhwa
204,Sugauli
204,Banjaria
204,Narkatia
204,Bankatwa
204,Ghorasahan
204,Dhaka
204,Chiraia
204,Motihari
204,Turkaulia
204,Harsidhi
204,Paharpur
204,Areraj
204,Kesaria
204,Kotwa
204,Piprakothi
204,Chakia(Pipra)
204,Pakri Dayal
204,Patahi
204,Phenhara
204,Madhuban
204,Tetaria
204,Mehsi
205,Sheohar
205,Purnahiya
205,Piprarhi
205,Dumri Katsari
205,Tariani Chowk
206,Sitamarhi
206,Bairgania
206,Suppi
206,Majorganj
206,Parihar
206,Sursand
206,Bathnaha
206,Parsauni
206,Belsand
206,Runisaidpur
206,Dumra
206,Bajpatti
206,Charaut
206,Pupri
206,Nanpur
206,Bokhara
207,Madhubani
207,Madhwapur
207,Harlakhi
207,Basopatti
207,Ladania
207,Laukaha
207,Laukahi
207,Phulparas
207,Babubarhi
207,Khajauli
207,Kaluahi
207,Benipatti
207,Bisfi
207,Pandaul
207,Andhratharhi
207,Jhanjharpur
207,Ghoghardiha
207,Lakhnaur
207,Madhepur
208,Supaul
208,Nirmali
208,Chhatapur
208,Pratapganj
208,Saraigarh Bhaptiyahi
208,Kishanpur
208,Marauna
208,Tribeniganj
209,Araria
209,Narpatganj
209,Forbesganj
209,Bhargama
209,Kursakatta
209,Sikti
209,Palasi
209,Jokihat
210,Kishanganj
210,Terhagachh
210,Dighalbank
210,Thakurganj
210,Pothia
210,Bahadurganj
210,Kochadhamin
211,Purnia
211,Banmankhi
211,Bhawanipur
211,Rupauli
211,Dhamdaha
211,Krityanand Nagar
211,Purnia East
211,Kasba
211,Jalalgarh
211,Amour
211,Baisa
211,Baisi
211,Dagarua
212,Katihar
212,Falka
212,Korha
212,Hasanganj
212,Kadwa
212,Barsoi
212,Azamnagar
212,Pranpur
212,Dandkhora
212,Mansahi
212,Barari
212,Sameli
212,Kursela
212,Manihari
212,Amdabad
213,Madhepura
213,Gamharia
213,Singheshwar
213,Ghailarh
213,Shankarpur
213,Kumarkhand
213,Murliganj
213,Gwalpara
213,Bihariganj
213,Puraini
213,Alamnagar
214,Saharsa
214,Satar Kataiya
214,Mahishi
214,Kahara
214,Saur Bazar
214,Patarghat
214,Simri Bakhtiarpur
214,Salkhua
214,Banma Itahri
215,Darbhanga
215,Jale
215,Singhwara
215,Keotiranway
215,Manigachhi
215,Tardih
215,Alinagar
215,Benipur
215,Bahadurpur
215,Hanumannagar
215,Hayaghat
215,Baheri
215,Biraul
215,Ghanshyampur
215,Kiratpur
215,Gora Bauram
215,Kusheshwar Asthan
215,Kusheshwar Asthan Purbi
216,Muzaffarpur
216,Sahebganj
216,Baruraj (Motipur)
216,Paroo
216,Saraiya
216,Marwan
216,Kanti
216,Minapur
216,Bochaha
216,Aurai
216,Katra
216,Gaighat
216,Bandra
216,Dholi (Moraul)
216,Musahri
216,Kurhani
216,Sakra
217,Gopalganj
217,Katiya
217,Bijaipur
217,Bhorey
217,Pach Deuri
217,Kuchaikote
217,Phulwaria
217,Hathua
217,Uchkagaon
217,Thawe
217,Manjha
217,Barauli
217,Sidhwalia
218,Siwan
218,Barharia
218,Goriakothi
218,Lakri Nabiganj
218,Bhagwanpur Hat
218,Maharajganj
218,Pachrukhi
218,Hussainganj
218,Ziradei
218,Mairwa
218,Guthani
218,Darauli
218,Andar
218,Raghunathpur
218,Hasanpura
218,Daraundha
218,Siswan
219,Saran
219,Mashrakh
219,Panapur
219,Taraiya
219,Ishupur
219,Baniapur
219,Lahladpur
219,Ekma
219,Manjhi
219,Jalalpur
219,Revelganj
219,Nagra
219,Marhaura
219,Amnour
219,Maker
219,Parsa
219,Dariapur
219,Garkha
219,Dighwara
219,Sonepur
220,Vaishali
220,Paterhi Belsar
220,Lalganj
220,Goraul
220,Chehra Kalan
220,Patepur
220,Mahua
220,Jandaha
220,Raja Pakar
220,Hajipur
220,Bidupur
220,Desri
220,Sahdai Buzurg
220,Mahnar
221,Samastipur
221,Warisnagar
221,Shivaji Nagar
221,Pusa
221,Tajpur
221,Morwa
221,Patori
221,Mohiuddinagar
221,Sarairanjan
221,Vidyapati Nagar
221,Dalsinghsarai
221,Ujiarpur
221,Bibhutpur
221,Rosera
221,Singhia
221,Bithan
222,Begusarai
222,Khudabandpur
222,Chhorahi
222,Garhpura
222,Cheria Bariarpur
222,Mansurchak
222,Bachhwara
222,Teghra
222,Barauni
222,Birpur
222,Naokothi
222,Bakhri
222,Dandari
222,Sahebpur Kamal
222,Balia
222,Matihani
222,Shamho Akha Kurha
223,Khagaria
223,Alauli
223,Mansi
223,Chautham
223,Beldaur
223,Gogri
223,Parbatta
224,Bhagalpur
224,Bihpur
224,Kharik
224,Naugachhia
224,Rangra Chowk
224,Pirpainti
224,Colgong
224,Ismailpur
224,Sabour
224,Nathnagar
224,Sultanganj
224,Shahkund
224,Goradih
224,Sonhaula
225,Banka
225,Shambhuganj
225,Rajaun
225,Dhuraiya
225,Barahat
