District Id,Location Name
267,sangsangnyu
267,sotokur
267,noklak
267,chingmei
267,nokhu
267,panso
267,shamator
267,tsurungto
267,chessore
267,mangko
267,thonoknyu
268,longleng
268,tamlu
268,yongnyah
268,sakshi
269,kiphire
269,seyochung
269,amahator
269,kiphire sadar
269,kiusam
269,sitimi
269,longmatra
269,pungro
269,khongsa
270,kohima
270,tseminyu
270,tsogin
270,chiephobozou
270,botsa
270,kezocha
270,jakhama
270,kohima sadar
270,sechu zubza
271,peren
271,pedi
271,ngwalwa
271,jalukie
271,athibung
271,kebai khelma
271,nsong
271,tening
272,senapati
272,mao maram
272,paomata
272,purul
272,sadar hills west
272,saitu gamphazol
272,sadar hills east
273,tamenglong
273,tamenglong west
273,tamenglong north
273,nungba
274,churachandpur
274,tipaimukh
274,thanlon
274,churachandpur north
274,singngat
275,bishnupur
275,nambol
275,moirang
276,thoubal
276,lilong
276,thoubal
276,kakching
277,imphal west
277,lamshang
277,patsoi
277,lamphelpat
277,wangoi
278,imphal east
278,jiribam
278,sawombung
278,porompat
278,keirao bitra
279,ukhrul
279,ukhrul north
279,ukhurl central
279,kamjong chassad
279,phungyar phaisat
279,ukhrul south
280,chandel
280,machi
280,tengnoupal
280,chandel
280,chakpikarong
281,mamit
281,zawlnuam
281,west phaileng
281,reiek
282,kolasib
282,n thingdawl
282,bilkhawthlir
283,aizawl
283,darlawn
283,phullen
283,aibawk
284,champhai
284,ngopa
284,khawzawl
284,khawbung
285,serchhip
286,lunglei
286,west bunghmun
286,lungsen
286,hnahthial
287,lawngtlai
287,chawngte
287,s bungtlang
287,sangau
288,saiha
288,tuipang
289,west tripura
289,hezamara
289,padmabil
289,khowai
289,tulashikhar
289,teliamura
289,mungiakumi
289,mandai
289,jirania
289,dukli
289,jampuijala
289,bishalgarh
289,boxanagar
289,melaghar
289,kathalia
290,south tripura
290,killa
290,ompi
290,matarbari
290,kakraban
290,hrishyamukh
290,bokafa
290,karbuk
290,rupaichhari
290,satchand
291,dhalai
291,salema
291,manu
291,ambassa
291,chhamanu
291,dumburnagar
292,north tripura
292,gournagar
292,kadamtala
292,panisagar
292,damchhara
292,pencharthal
292,kumarghat
292,dasda
292,jampuii hills
293,west garo hills
293,selsella
293,dadenggiri
293,tikrikilla
293,rongram
293,betasing
293,zikzak
293,gambegre
293,dalu
294,east garo hills
294,resubelpara
294,dambo rongjeng
294,kharkutta
294,songsak
294,samanda
295,south garo hills
295,chokpot
295,gasuapara
295,baghmara
295,rongara
296,west khasi hills
296,mawshynrut
296,nongstoin
296,mawthadraishan
296,mairang
296,ranikor
296,mawkyrwat
297,ribhoi
297,umling
297,jirang
297,umsning
298,east khasi hills
298,mawphlang
298,mylliem
298,mawryngkneng
298,mawkynrew
298,khatarshnong laitkroh
298,mawsynram
298,shella bholaganj
298,pynursla
299,jaintia hills
299,thadlaskein
299,laskein
299,amlarem
299,khliehriat
299,saipung
300,kokrajhar
300,bhowraguri
300,dotoma
301,dhubri
301,agamoni
301,south salmara
301,mankachar
302,goalpara
302,balijana
302,matia
302,dudhnai
302,rangjuli
303,barpeta
303,kalgachia
303,baghbor
303,chenga
303,sarthebari
304,morigaon
304,mayong
304,bhuragaon
304,laharighat
304,marigaon
304,mikirbheta
305,nagaon
305,kaliabor
305,samaguri
305,rupahi
305,dhing
305,raha
305,kampur
305,hojai
305,doboka
305,lanka
306,sonitpur
306,chariduar
306,tezpur
306,na duar
306,biswanath
306,helem
306,gohpur
307,lakhimpur
307,bihpuria
307,naobaicha
307,kadam
307,north lakhimpur
308,dhemaji
308,sissibargaon
308,jonai
308,gogamukh
309,tinsukia
309,sadiya
309,doom dooma
309,margherita
310,dibrugarh
310,dibrugarh west
310,dibrugarh east
310,chabua
310,tengakhat
310,moran
310,tingkhong
310,naharkatiya
311,sivasagar
311,dimow
311,amguri
311,nazira
311,sonari
311,mahmora
312,jorhat
312,majuli
312,jorhat west
312,jorhat east
312,teok
312,titabor
312,mariani
313,golaghat
313,bokakhat
313,khumtai
313,dergaon
313,morangi
313,sarupathar
314,karbi anglong
314,donka
314,diphu
314,phuloni
314,silonijan
315,dima hasao
315,umrangso
315,haflong
315,mahur
315,maibong
316,cachar
316,katigora
316,silchar
316,udarbond
316,sonai
317,karimganj
317,badarpur
317,nilambazar
317,patharkandi
317,ramkrishna nagar
318,hailakandi
318,algapur
318,lala
318,katlichara
319,bongaigaon
319,boitamari
319,srijangram
320,chirang
320,bengtol
320,nan
321,kamrup
321,koya
321,kamalpur
321,hajo
321,chhaygaon
321,goroimari
321,chamaria
321,nagarbera
321,boko
321,palasbari
322,kamrup metropolitan
322,azara
322,guwahati
322,dispur
323,nalbari
323,pachim nalbari
323,barkhetri
323,barbhag
323,banekuchi
324,baksa
324,baska
324,tamulpur
325,darrang
325,sipajhar
326,udalguri
326,harisinga
326,mazbat
327,darjiling
327,darjeeling pulbazar
327,rangli rangliot
327,kalimpong
327,kalimpong
327,gorubathan
327,jorebunglow sukiapokhri
327,mirik
327,kurseong
327,matigara
327,naxalbari
327,phansidewa
327,kharibari
328,jalpaiguri
328,rajganj
328,mal
328,matiali
328,nagrakata
328,madarihat
328,kalchini
328,kumargram
328,alipurduar
328,alipurduar
328,falakata
328,dhupguri
328,maynaguri
328,jalpaiguri
329,koch bihar
329,haldibari
329,mekliganj
329,mathabhanga
329,mathabhanga
329,cooch behar
329,cooch behar
329,tufanganj
329,tufanganj
329,dinhata
329,dinhata
329,sitai
329,sitalkuchi
330,uttar dinajpur
330,chopra
330,goalpokhar
330,goalpokhar
330,karandighi
330,raiganj
330,hemtabad
