District Id,Location Name
268,tamlu
268,yongnyah
269,amahator
269,khongsa
269,kiphire
269,kiphire sadar
269,kiusam
269,longmatra
269,pungro
269,seyochung
269,sitimi
270,botsa
270,chiephobozou
270,jakhama
270,kezocha
270,kohima
270,kohima sadar
270,kohima town
270,sechu zubza
270,tseminyu
270,tsogin
271,athibung
271,jalukie
271,kebai khelma
271,ngwalwa
271,nsong
271,pedi
271,peren
271,tening
272,mao maram
272,paomata
272,purul
272,sadar hills east
272,sadar hills west
272,saitu gamphazol
272,senapati
273,nungba
273,tamenglong
273,tamenglong north
273,tamenglong west
274,churachandpur
274,churachandpur north
274,singngat
274,thanlon
274,tipaimukh
274,churachanpur
274,churchandpur
275,bishnupur
275,moirang
275,nambol
276,kakching
276,lilong
276,thoubal
276,thoubal
277,imphal west
277,lamphelpat
277,lamshang
277,patsoi
277,wangoi
278,imphal east
278,jiribam
278,keirao bitra
278,porompat
278,sawombung
279,kamjong chassad
279,phungyar phaisat
279,ukhrul
279,ukhrul north
279,ukhrul south
279,ukhurl central
280,chakpikarong
280,chandel
280,chandel
280,machi
280,tengnoupal
281,mamit
281,reiek
281,west phaileng
281,zawlnuam
282,bilkhawthlir
282,kolasib
282,n thingdawl
282,kolosib
283,aibawk
283,aizawl
283,darlawn
283,phullen
284,champhai
284,khawbung
284,khawzawl
284,ngopa
284,champai
285,serchhip
286,hnahthial
286,lunglei
286,lungsen
286,west bunghmun
287,chawngte
287,lawngtlai
287,s bungtlang
287,sangau
288,saiha
288,tuipang
289,bishalgarh
289,boxanagar
289,dukli
289,gandhigram
289,hezamara
289,jampuijala
289,jirania
289,kathalia
289,khowai
289,mandai
289,melaghar
289,mungiakumi
289,padmabil
289,teliamura
289,tulashikhar
289,west tripura
289,agartala
290,bokafa
290,hrishyamukh
290,kakraban
290,karbuk
290,killa
290,matarbari
290,ompi
290,rupaichhari
290,satchand
290,south tripura
291,ambassa
291,chhamanu
291,dhalai
291,dumburnagar
291,kanchanpur
291,manu
291,salema
292,damchhara
292,dasda
292,gournagar
292,jampuii hills
292,kadamtala
292,kumarghat
292,north tripura
292,panisagar
292,pencharthal
293,betasing
293,dadenggiri
293,dalu
293,gambegre
293,rongram
293,selsella
293,tikrikilla
293,tura
293,west garo hills
293,zikzak
294,dambo rongjeng
294,east garo hills
294,kharkutta
294,resubelpara
294,samanda
294,songsak
295,baghmara
295,chokpot
295,gasuapara
295,rongara
295,south garo hills
296,mairang
296,mawkyrwat
296,mawshynrut
296,mawthadraishan
296,nongstoin
296,ranikor
296,west khasi hills
297,jirang
297,ribhoi
297,umling
297,umsning
298,east khasi hills
298,khatarshnong laitkroh
298,mawkynrew
298,mawphlang
298,mawryngkneng
298,mawsynram
298,mylliem
298,pynursla
298,shella bholaganj
299,amlarem
299,jaintia hills
299,khliehriat
299,laskein
299,saipung
299,thadlaskein
300,bhowraguri
300,dotoma
300,gossaigaon
300,kokrajhar
300,kokrajhar town
301,agamoni
301,dhubri
301,mankachar
301,south salmara
302,balijana
302,dudhnai
302,goalpara
302,goalpara town
302,matia
302,rangjuli
302,mati
303,baghbor
303,barpeta
303,chenga
303,kalgachia
303,sarthebari
303,barperta
304,bhuragaon
304,laharighat
304,marigaon
304,mayong
304,mikirbheta
304,morigaon
305,dhing
305,doboka
305,hojai
305,kaliabor
305,kampur
305,lanka
305,nagaon
305,raha
305,rupahi
305,samaguri
305,ojai
306,biswanath
306,chariduar
306,gohpur
306,helem
306,na duar
306,sonitpur
306,tezpur
306,belem
307,bihpuria
307,kadam
307,lakhimpur
307,naobaicha
307,north lakhimpur
308,dhemaji
308,gogamukh
308,jonai
308,sissibargaon
308,jowai
309,doom dooma
309,margherita
309,sadiya
309,tinsukia
310,chabua
310,dibrugarh
310,dibrugarh east
310,dibrugarh town
310,dibrugarh west
310,moran
310,naharkatiya
310,tengakhat
310,tingkhong
311,amguri
311,dimow
311,mahmora
311,nazira
311,sivasagar
311,sonari
311,demow
311,hazira
312,jorhat
312,jorhat east
312,jorhat west
312,majuli
312,mariani
312,teok
312,titabor
312,mariana
313,bokakhat
313,dergaon
313,golaghat
313,khumtai
313,morangi
313,sarupathar
314,diphu
314,donka
314,karbi anglong
314,phuloni
314,silonijan
314,karbi-anglong
315,dima hasao
315,haflong
315,mahur
315,maibong
315,umrangso
315,mahul
316,cachar
316,katigora
316,lakhipur
316,silchar
316,sonai
316,udarbond
316,bonai
317,badarpur
317,karimganj
317,nilambazar
317,patharkandi
317,ramkrishna nagar
318,algapur
318,hailakandi
318,katlichara
318,lala
319,boitamari
319,bongaigaon
319,srijangram
320,bengtol
320,chirang
320,nan
321,boko
321,chamaria
321,chhaygaon
321,goroimari
321,hajo
321,kamalpur
321,kamrup
321,koya
321,nagarbera
321,palasbari
321,rangia
321,haj
321,hajj
321,konya
321,koyna
321,namrup
322,azara
322,dispur
322,guwahati
322,guwahati city
322,kamrup metropolitan
322,guwhati
323,banekuchi
323,barbhag
323,barkhetri
323,nalbari
323,pachim nalbari
324,baksa
324,baska
324,tamulpur
325,darrang
325,mangaldoi
325,sipajhar
325,darang
326,harisinga
326,mazbat
326,udalguri
327,darjeeling pulbazar
327,darjiling
327,gorubathan
327,jorebunglow sukiapokhri
327,kalimpong
327,kalimpong
327,kharibari
327,kurseong
327,matigara
327,mirik
327,naxalbari
327,phansidewa
327,rangli rangliot
328,alipurduar
328,alipurduar
328,dhupguri
328,falakata
328,jalpaiguri
328,jalpaiguri
328,kalchini
328,kamtapur
328,kumargram
328,madarihat
328,mal
328,matiali
328,maynaguri
328,nagrakata
328,rajganj
328,kamatapur
328,matiari
329,cooch behar
329,cooch behar
329,dinhata
329,dinhata
329,haldibari
329,koch bihar
329,mathabhanga
329,mathabhanga
329,mekliganj
329,sitai
329,sitalkuchi
329,tufanganj
329,tufanganj
329,cooch bihar
329,coochbehar
330,chopra
330,goalpokhar
330,goalpokhar
330,hemtabad
330,itahar
330,kaliaganj
330,karandighi
330,raiganj
330,uttar dinajpur
331,balurghat
331,bansihari
331,dakshin dinajpur
331,dinajpur
331,gangarampur
331,harirampur
331,hilli
331,kumarganj
331,kushmundi
331,tapan
332,bamangola
332,chanchal
332,chanchal
332,english bazar
332,gazole
332,habibpur
332,harischandrapur
332,harischandrapur
332,kaliachak
332,kaliachak
332,kaliachaki
332,malda town
332,maldah
332,maldah
332,manikchak
332,ratua
332,ratua
332,englishbazar
333,beldanga
333,beldanga
333,berhampore
333,bhagawangola
333,bhagawangola
333,bharatpur
333,bharatpur
333,burwan
333,domkal
333,farakka
333,hariharpara
333,jalangi
333,kandi
333,khargram
333,lalgola
333,murshidabad
333,murshidabad jiaganj
333,nabagram
333,nawda
333,raghunathganj
333,raghunathganj
333,raninagar
333,raninagar
333,sagardighi
333,samserganj
333,suti
333,suti
333,maninagar
334,birbhum
334,bolpur
334,bolpur sriniketan
334,dubrajpur
334,illambazar
334,khoyrasol
334,labpur
334,mayureswar
334,mayureswar
334,mohammad bazar
334,murarai
334,murarai
334,nalhati
334,nalhati
334,nanoor
334,rampurhat
334,rampurhat
334,sainthia
334,suri
334,suri
335,ausgram
335,ausgram
335,barabani
335,barddhaman
335,bhatar
335,burdwan
335,burdwan
335,burdwan town
335,durgapur
335,faridpur durgapur
335,galsi
335,galsi
335,goda
335,haripur
335,jamuria
335,kalna
335,kalna
335,kanksa
335,katwa
335,katwa
335,ketugram
335,ketugram
335,khandaghosh
335,kulti
335,mangolkote
335,manteswar
335,memari
335,memari
335,ondal
335,pandabeswar
335,purbasthali
335,purbasthali
335,raina
335,raina
335,raniganj
335,salanpur
335,andal
335,durgapura
335,kalina
336,chakdah
336,hanskhali
336,haringhata
336,kaliganj
336,kalyani
336,karimpur
336,karimpur
336,krishnaganj
336,krishnagar
336,krishnagar
336,krishnanagar
336,nabadwip
336,nadia
336,nakashipara
336,ranaghat
336,ranaghat
336,santipur
336,tehatta
336,tehatta
336,krishna nagar
337,amdanga
337,baduria
337,bagda
337,baranagar
337,barasat
337,barasat
337,barrackpur
337,barrackpur
337,basirhat
337,basirhat
337,bhatpara
337,bongaon
337,deganga
337,dhakuria
337,gaighata
337,habra
337,habra
337,haroa
337,hasnabad
337,hingalganj
337,kamarhati
337,minakhan
337,naihati
337,north twenty four parganas
337,rajarhat
337,sandeshkhali
337,sandeshkhali
337,swarupnagar
337,bagdad
337,bashirhat
337,borgaon
338,arambag
338,balagarh
338,chanditala
338,chanditala
338,chinsurah magra
338,dhaniakhali
338,goghat
338,goghat
338,haripal
338,hugli
338,jangipara
338,khanakul
338,khanakul
338,madina
338,pandua
338,polba dadpur
338,pursura
338,serampur uttarpara
338,simla
338,singur
338,tarakeswar
338,arambagh
338,haripad
338,madinah
339,bankura
339,bankura
339,bankura
339,barjora
339,chhatna
339,gangajalghati
339,hirbandh
339,indpur
339,indus
339,jaypur
339,khatra
339,kotulpur
339,mejhia
339,onda
339,patrasayer
339,ranibundh
339,saltora
339,sarenga
339,simlapal
339,sonamukhi
339,taldangra
339,vishnupur
339,chhatnag
340,adra
340,arsha
340,bagmundi
340,balarampur
340,barabazar
340,bundwan
340,hura
340,jhalda
340,jhalda
340,manbazar
340,manbazar
340,neturia
340,para
340,puncha
340,purulia
340,purulia
340,puruliya
340,raghunathpur
340,raghunathpur
340,santuri
340,arusha
340,parra
340,payra
341,amta
341,amta
341,bagnan
341,bagnan
341,bally
341,bally jagachha
341,domjur
341,haora
341,jagatballavpur
341,panchla
341,shyampur
341,shyampur
341,udaynarayanpur
341,uluberia
341,uluberia
341,bagan
341,hatra
342,calcutta
342,jadavpur
342,kolkata
342,kolkata district
342,calcuttas
342,kolakata
342,kolakata district
342,"kolkata
593,mannarkkad
435,tarawa
12,pulawama
618,nagpattinam
438,sardarpura
380,erasama
254,tira
549,chimakurthy
583,vijaypura
379,auli
523,patoka
553,rolle
466,khandva
541,madeira
536,hyderabads
553,kadri
206,sitamadhi
273,tamenlong
549,panur
579,gulburga
382,mangapur
93,laxminagar
313,golghat
431,umariya
570,chikmgalur
33,chita
563,tellapur
141,gautambuddha nagar
175,allahbad
231,aara
130,gorwa
55,chandigadh
220,vaisali
426,shadnagar
38,hoshiyarpur
626,ramanathpuram
553,anatapur
429,unchahar
389,gajpati
210,kisanganj
591,vatakara
381,karang
609,thiruchengode
514,jalana
66,naini tal
421,dabri
214,patharghat
177,ayodhaya
618,nagapttinam
352,dudhwa
246,ruma
127,sangad
340,ansha
357,boras
521,pune"
342,kolkatas
342,kolkatta
342,kolkota
343,baruipur
343,basanti
343,bhangar
343,bhangar
343,bishnupur
343,bishnupur
343,budge budge
343,budge budge
343,canning
343,canning
343,diamond harbour
343,diamond harbour
343,falta
343,gosaba
343,jaynagar
343,jaynagar
343,kakdwip
343,kulpi
343,kultali
343,magrahat
343,magrahat
343,mandirbazar
343,mathurapur
343,mathurapur
343,namkhana
343,patharpratima
343,sonarpur
343,south twenty four parganas
343,thakurpukur mahestola
343,bisnupur
343,fata
343,nanning
344,binpur
344,binpur
344,chandrakona
344,chandrakona
344,dantan
344,dantan
344,daspur
344,daspur
344,debra
344,garbeta
344,garbeta
344,garbetai
344,ghatal
344,gopiballavpur
344,gopiballavpur
344,jamboni
344,jhargram
344,keshiary
344,keshpur
344,kharagpur
344,kharagpur
344,midnapore
344,midnapore town
344,narayangarh
344,nayagram
344,paschim medinipur
344,pingla
344,sabang
344,salbani
344,paschim mednipur
345,bhagawanpur
345,bhagawanpur
345,chandipur
345,contai
345,contaii
345,deshopran
345,egra
345,egra
345,haldia
345,khejuri
345,khejuri
345,kolaghat
345,mahisadal
345,moyna
345,nanda kumar
345,nandigram
345,nandigram
345,panskura
345,potashpur
345,potashpur
345,purba medinipur
345,ramnagar
345,ramnagar
345,sahid matangini
345,sutahata
345,tamluk
346,bardiha
346,bhandaria
346,bhawnathpur
346,bishunpura
346,chinia
346,danda
346,dandai
346,dhurki
346,garhwa
346,garhwa
346,ketar
346,kharaundhi
346,majhiaon
346,meral
346,nagaruntari
346,pipra kalan
346,ramkanda
346,ramna
346,ranka
346,sagma
346,dandi
347,chatra
347,hunterganj
347,itkhori
347,kanha chatti
347,kunda
347,lawalaung
347,mayur hand
347,pathalgora
347,shaligram ram narayanpur
347,simaria
347,tandwa
348,chandwara
348,domchanch
348,kodarma
348,markacho
348,satgawan
349,bagodar
349,bengabad
349,birni
349,dhanwar
349,gande
349,gawan
349,giridih
349,jamua
349,pirtanr
349,sariya
349,tisri
349,girdih
349,giridh
350,deoghar
350,devipur
350,karon
350,madhupur
350,margo munda
350,palojori
350,sarath
350,sarwan
350,sona rai tharhi
350,madhopur
351,bashant rai
351,boarijor
351,godda
351,mahagama
351,meherma
351,pathargama
351,poreyahat
351,sundarpahari
351,thakurgangti
352,barhait
352,barharwa
352,borio
352,mandro
352,pathna
352,rajmahal
352,sahibganj
352,taljhari
352,udhwa
353,amrapara
353,hiranpur
353,litipara
353,maheshpur
353,pakaur
353,pakur
353,pakuria
354,baghmara
354,baliapur
354,chirkunda
354,dhanbad
354,dhanbad
354,jagata
354,jharia
354,jorapokhar
354,katras
354,kenduadih
354,nirsa
354,purbi tundi
354,sindri
354,topchanchi
354,tundi
354,katraj
355,bermo
355,bokaro
355,chandankiyari
355,chandrapura
355,chas
355,gumia
355,jaridih
355,kasmar
355,nawadih
355,peterwar
355,baridih
355,chandankyari
355,gomia
355,jasidih
356,bhandra
356,kairo
356,kisko
356,kuru
356,lohardaga
356,peshrar
356,senha
356,karo
356,lohardagga
356,peshwar
357,baharagora
357,boram
357,chakulia
357,dhalbhumgarh
357,ghatshila
357,golmuri
357,gurbandha
357,jugsalai
357,kadma
357,mango
357,mango city
357,musabani
357,patamda
357,potka
357,purbi singhbhum
357,tata
357,dalbhumgarh
357,mosabani
358,bishrampur
358,daltonganj
358,haidernagar
358,hariharganj
358,hussainabad
358,lesliganj
358,manatu
358,medininagar
358,mohammad ganj
358,nawa bazar
358,nawadiha
358,nawadiha bazar
358,nilambar pitambarpur
358,padwa
358,palamu
358,pandu
358,panki
358,satbarwa
358,tarhasi
358,untari road
358,daltongunj
359,balumath
359,bariyatu
359,barwadih
359,chandwa
359,garu
359,herhanj
359,latehar
359,mahuadanr
359,manika
359,bariatu
359,lathehar
360,barkagaon
360,barkatha
360,bishungarh
360,chalkusa
360,chauparan
360,churchu
360,dadi
360,daru
360,hazaribag
360,hazaribag town
360,hazaribagh
360,ichak
360,katamdag
360,katkamsandi
360,keredari
360,padma
360,tati jhariya
360,parma
361,chitarpur
361,dulmi
361,gola
361,mandu
361,patratu
361,ramgarh
362,dumka
362,gopikandar
362,jama
362,jarmundi
362,kathikund
362,masalia
362,ranishwar
362,saraiyahat
362,shikaripara
363,jamtara
363,karma tanr vidyasagar
363,kundhit
363,nala
364,angara
364,bero
364,bundu
364,burmu
364,chanho
364,hatia
364,itki
364,kanke
364,khelari
364,lapung
364,mandar
364,muri
364,namkum
364,ormanjhi
364,rahe
364,ranchi
364,ranchi city
364,ratu
364,silli
364,sonahatu
364,tamar i
364,lampung
364,mangar
364,mubi
365,erki
365,karra
365,khunti
365,murhu
365,tamar ii
365,torpa
365,khuti
366,albert ekka
366,basia
366,bishunpur
366,ghaghra
366,gumla
366,jari
366,kamdara
366,palkot
366,raidih
366,sisai
366,verno
366,bishenpur
366,humla
366,jumla
367,bano
367,bansjor
367,bolba
367,jaldega
367,kersai
367,kolebira
367,kurdeg
367,pakar tanr
367,simdega
367,thethaitangar
368,anandpur
368,bandgaon
368,chaibasa
368,chakradharpur
368,goilkera
368,gudri
368,hat gamharia
368,jagannathpur
368,jhinkpani
368,kandra
368,khuntpani
368,kiriburu
368,kumardungi
368,majhgaon
368,manjhari
368,manoharpur
368,noamundi
368,pashchim singhbhum
368,pashchimi singhbhum
368,sonua
368,tantnagar
368,tonto
368,west singhbhum
368,pantnagar
369,adityapur
369,chandil
369,gamharia
369,gobindpur
369,ichagarh
369,kharsawan
369,kuchai
369,kukru
369,nimdih
369,rajnagar
369,saraikela
369,saraikela kharsawan
369,gobindapur
370,ambabhona
370,attabira
370,barapali
370,bargarh
370,bargarh sadar
370,bhatli
370,bheden
370,bijepur
370,burden
370,gaisilet
370,jharbandha
370,melchhamunda
370,paikamal
370,sohela
370,baragarh
371,badmal
371,banaharapali
371,belpahar
371,brajarajnagar
371,jharsuguda
371,kolabira
371,laikera
371,orient
371,rengali
371,brajrajnagar
371,lorient
372,ainthapali
372,burla
372,charamal
372,dhama
372,dhanupali
372,govindpur
372,hirakud
372,jamankira
372,jujomura
372,katarbaga
372,kisinda
372,kochinda
372,mahulpalli
372,naktideul
372,rairakhol
372,rengali
372,sambalpur
372,sambalpur
372,sambalpur city
372,sasan
372,thelkoloi
372,dhamar
372,govindpuri
372,kikinda
373,barkot
373,debagarh
373,kundheigola
373,reamal
374,banei
374,baragaon
374,bhasma
374,biramitrapur
374,bisra
374,bondamunda
374,brahmani tarang
374,chandiposh
374,dharuadihi
374,gurundia
374,hatibari
374,hemgir
374,kamarposh balang
374,kinjirkela
374,koida
374,kutra
374,lahunipara
374,lathikata
374,lephripara
374,mahulapada
374,raghunathapali
374,raiboga
374,rajagangapur
374,raurkela
374,sundargarh
374,sundargarh
374,sundargarh town
374,sundergarh
374,talasara
374,tangarapali
374,tikaetpali
374,basra
375,anandapur
375,bamebari
375,barbil
375,baria
375,bolani
375,champua
375,daitari
375,ghasipura
375,ghatgaon
375,harichandanpur
375,jhumpura
375,joda
375,kanjipani
375,kendujhar
375,kendujhar sadar
375,kendujhar town
375,nandipada
375,nayakote
375,pandapara
375,patana
375,rugudi
375,sainkul
375,soso
375,telkoi
375,turumunga
375,arbil
375,bahia
375,bambari
375,barca
375,bria
375,pataya
376,badampahar
376,bahalda
376,baisinga
376,bangiriposi
376,baripada
376,baripada sadar
376,baripada town
376,barsahi
376,betanati
376,bisoi
376,chandua
376,ghagarbeda
376,gorumahisani
376,jamda
376,jashipur
376,jharpokharia
376,kaptipada
376,karanjia
376,khunta
376,koliana
376,mahuldiha
376,mayurbhanj
376,muruda
376,paktia
376,rairangpur
376,rairangpur town
376,raruan
376,rasagobindapur
376,sharata
376,suliapada
376,thakurmunda
376,tiring
376,udala
376,mayurbhanja
376,paktika
376,paktiya
377,balaramgadi marine
377,baleshwar
377,baleshwar
377,baleshwar sadar
377,baliapal
377,bampada
377,basta
377,berhampur
377,bhograi
377,chandipur
377,jaleswar
377,kamarda
377,khaira
377,nilagiri
377,oupada
377,raibania
377,remuna
377,rupsa
377,sahadevkhunta
377,similia
377,singla
377,soro
377,baleswar
377,bastia
377,kaira
377,nilgiri
378,agarpada
378,bansada
378,bant
378,basudebpur
378,bhadrak
378,bhadrak rural
378,bhandari pokhari
378,chandabali
378,dhamanagar
378,dhamara marine
378,dhusuri
378,naikanidihi
378,tihidi
379,aali
379,derabish
379,jamboo marine
379,kendrapara
379,kendrapara
379,kendrapara sadar
379,mahakalapada
379,marsaghai
379,nikirai
379,patkura
379,pattamundai
379,rajkanika
379,rajnagar
380,abhyachandpur
380,balikuda
380,biridi
380,ersama
380,jagatsinghapur
380,jagatsinghapur
380,kujang
380,naugaon
380,paradeep lock
380,paradip
380,tirtol
381,athagad
381,badamba
381,baidyeswar
381,banki
381,barang
381,c.r.r.i.
381,choudwar
381,cuttack
381,cuttack
381,cuttack city
381,cuttack sadar
381,gurudijhatia
381,jagatpur
381,kandarpur
381,kanpur
381,kanpur city
381,khuntuni
381,kishannagar
381,mahanga
381,narasinghpur
381,nemalo
381,niali
381,nischintakoili
381,olatapur
381,salepur
381,tangi
381,tigiria
381,cuttak
382,badachana
382,balichandrapur
382,bari ramachandrapur
382,binjharpur
382,dharmasala
382,jajapur
382,jajapur
382,jajapur road
382,jajpur
382,jajpur sadar
382,jajpur town
382,jakhapura
382,jenapur
382,kaliapani
382,kalinganagar
382,korai
382,kuakhia
382,mangalpur
382,panikoili
382,sukinda
382,tomka
382,dharmashala
382,koradi
382,kovai
382,manjalpur
383,balimi
383,bhuban
383,dhenkanal
383,dhenkanal sadar
383,gandia
383,hindol
383,kamakshyanagar
383,kankadahad
383,motunga
383,nihalprasad
383,parajang
383,rasol
383,tumusingha
383,hindon
383,matunga
384,angul
384,anugul
384,anugul
384,athmallik
384,banarpal
384,bantala
384,bikrampur
384,chhendipada
384,colliery
384,handapa
384,industrial
384,industrial town
384,jarapada
384,kaniha
384,khamar
384,kiakata
384,kishorenagar
384,n.t.p.c.
384,nalco
384,palalahada
384,purunakot
384,rengali damsite
384,samal barrage
384,talcher sadar
384,thakurgarh
384,kanha
385,banigochha
385,dasapalla
385,fategarh
385,gania
385,itamati
385,khandapada
385,nayagarh
385,nayagarh
385,nayagarh sadar
385,nayagarh town
385,nuagaon
385,odagaon
385,ranapur
385,sarankul
386,airfield (kapila prasad)
386,balianta
386,balipatna
386,balugaon
386,banapur
386,begunia
386,bhubaneswar
386,bhubaneswar city
386,bolagad
386,chandaka
386,jankia
386,jatani
386,khandagiri
386,khordha
386,khordha sadar
386,khurda
386,lingaraj
386,mancheswar
386,nandankanan
386,nirakarpur
386,saheednagar
386,tamando
386,tangi
386,uttara
386,bhubhaneswar
386,jatni
386,khurdha
387,astaranga
387,brahmagiri
387,chandanpur
387,delanga
387,gadisagada
387,gop
387,kakatpur
387,konark
387,krushna prasad
387,nimapada
387,pipili
387,puri
387,puri
387,puri town
387,ramachandi
387,sadar
387,satyabadi
387,pipli
388,arjyapalli marine
388,asika
388,badagada
388,bhanjanagar
388,brahmapur
388,brahmapur sadar
388,buguda
388,chamakhandi
388,chhatrapur
388,dharakote
388,digapahandi
388,ganjam
388,golanthara
388,gopalpur
388,hinjili
388,jagannath prasad
388,jarada
388,kabisuryanagar
388,khalikote
388,kodala
388,patapur
388,polasara
388,purusottampur
388,rambha
388,seragad
388,surada
388,tarasingi
388,chatrapur
389,adva
389,gajapati
389,garabandha
389,gurandi
389,kashinagara
389,mohana
389,parlakhemundi
389,r.udaygiri
389,serango
389,gajapathi
389,gajapti
389,paralakhemundi
390,baliguda
390,belaghar
390,brahmanigaon
390,chakapada
390,daringbadi
390,g.udayagiri
390,gochhapada
390,kandhamal
390,khajuripada
390,kotagarh
390,phiringia
390,phulabani
390,phulabani town
390,raikia
390,sarangagarh
390,tikabali
390,tumudibandha
390,kandhmal
390,phulbani
391,baudh
391,baudh sadar
391,baunsuni
391,harbhanga
391,kantamal
391,manamunda
391,puruna katak
392,binika
392,biramaharajpur
392,dunguripali
392,rampur
392,subalaya
392,subarnapur
392,tarbha
392,ulunda
393,balangir
393,bangomunda
393,belpara
393,kantabanji
393,khaprakhol
393,loisinga
393,patnagarh
393,saintala
393,samara
393,sindhekela
393,titlagarh
393,turekela
393,tushura
394,boden
394,jonk
394,khariar
394,komna
394,nuapada
394,sinapali
394,bowen
394,nuapara
395,biswanathpur
395,dharamgarh
395,golamunda
395,jayapatna
395,junagarh
395,kalahandi
395,kegaon
395,kesinga
395,kokasara
395,lanjigarh
395,madanpur rampur
395,narala
395,thuamul rampur
395,kalhandi
396,ambadala
396,andirakanch
396,bishamakatak
396,doraguda
396,gudari
396,gunupur
396,kalyanasingpur
396,kashipur
396,muniguda
396,puttasing
396,rayagada
396,seskhal
396,tikiri
397,chandahandi
397,dabugan
397,jharigan
397,khatiguda
397,kodinga
397,kosagumuda
397,kundei
397,nabarangapur
397,nabarangapur
397,paparahandi
397,raighar
397,tentulikhunti
397,umarkote
397,kundli
398,bandhugaon
398,bhairabsingipur
398,boipariguda
398,boriguma
398,damonjodi
398,dasamantapur
398,jeypore
398,kakiriguma
398,koraput
398,koraput
398,koraput town
398,kotiya
398,kotpad
398,kundura
398,machh kund
398,nandapur
398,narayanpatana
398,padua
398,pottangi
398,similiguda
398,sunabeda
398,beypore
398,damanjodi
398,narayanpatna
398,papua
399,chitrakonda
399,jodamba
399,kalimela
399,m.v. 79
399,malkangiri
399,malkangiri
399,mathili
399,motu
399,mudulipada
399,orkel
399,paparmetla
399,podia
399,malakangiri
399,malkanagiri
399,malkangri
400,khadganva
400,koriya
400,manendragarh
400,sonhat
401,ambikapur
401,batouli
401,bhaiyathan
401,kusmi
401,lakhanpur
401,lundra
401,mainpat
401,oudgi
401,premnagar
401,ramanujganj
401,ramanujnagar
401,samri
401,shankargarh
401,sitapur
401,sitapur city
401,surajpur
401,surguja
401,udaypur
401,wadrafnagar
401,prem nagar
402,bagicha
402,duldula
402,farsabahar
402,jashpur
402,jashpur
402,kansabel
402,kunkuri
402,pathalgaon
403,baramkela
403,dharamjaigarh
403,gharghoda
403,kharsia
403,lailunga
403,pusour
403,raigarh
403,sarangarh
403,tamnar
403,udaipur
403,udaipur city
404,kartala
404,katghora
404,korba
404,korba
404,poundi uproda
404,karkala
405,akaltara
405,baloda
405,champa
405,dabhra
405,jaijaipur
405,janjgir
405,janjgir champa
405,malkharoda
405,pamgarh
405,sakti
405,janjgir-champa
406,bilaspur
406,bilha
406,lormi
406,marwahi
406,masturi
406,mungeli
406,pathariya
406,pendra
406,pendra road gorella
406,takhatpur
407,bodla
407,kabeerdham
407,kawardha
407,pandariya
407,sahaspur lohara
408,ambagarh
408,chhuikhadan
408,chhuriya
408,dongargaon
408,dongargarh
408,khairagarh
408,mohla
408,rajnandgaon
409,balod
409,bemetara
409,berla
409,dhamdha
409,dondi
409,dondi luhara
409,durg
409,gunderdehi
409,gurur
409,saja
409,thanakhamria
410,abhanpur
410,arang
410,baloda bazar
410,bhatapara
410,bilaigarh
410,bindranavagarh
410,chhura
410,deobhog
410,gariyaband
410,kasdol
410,mainpur
410,palari
410,raipur
410,raipur city
410,rajim
410,simga
410,tilda
410,balodabazar
410,gariaband
411,bagbahra
411,basna
411,mahasamund
411,pithora
411,saraipali
412,dhamtari
412,dhamtari
412,kurud
412,magarlod
413,antagarh
413,bhanupratappur
413,charama
413,durgkondal
413,kanker
413,narharpur
413,pakhanjur
413,uttar bastar kanker
414,bade rajpur
414,bakavand
414,bastanar
414,bastar
414,darbha
414,farasgaon
414,jagdalpur
414,keskal
414,kondagaon
414,lohandiguda
414,makdi
414,tokapal
414,bastad
415,narayanpur
415,orchha
416,chhindgarh
416,dakshin bastar dantewada
416,dantewada
416,gidam
416,katekalyan
416,konta
416,kuakonda
416,sukma
416,konna
417,bhairamgarh
417,bhopalpattnam
417,bijapur
417,bijapur city
417,usur
418,badoda
418,beerpur
418,karahal
418,sheopur
418,sheopur
418,vijaypur
419,ambah
419,joura
419,kailaras
419,morena
419,porsa
419,sabalgarh
419,modena
419,murena
420,ater
420,bhind
420,gohad
420,gormi
420,lahar
420,mehgaon
420,mihona
420,ron
420,ayer
421,bhitarwar
421,chinour
421,dabra
421,gird
421,gwalior
421,pichhore
421,tekanpur
421,gir
422,bhander
422,datia
422,indergarh
422,seondha
423,badarwas
423,karera
423,khaniyadhana
423,kolaras
423,narwar
423,pichhore
423,pohri
423,shivpuri
424,baldeogarh
424,jatara
424,khargapur
424,mohangarh
424,niwari
424,palera
424,prithvipur
424,raj nagar
424,tikamgarh
425,bada malhera
425,bijawar
425,buxwaha
425,chandla
425,chhatarpur
425,gaurihar
425,ghuwara
425,laundi
425,maharajpur
425,nowgong
426,ajaigarh
426,amanganj
426,devendranagar
426,gunnor
426,panna
426,pawai
426,raipura
426,shahnagar
426,powai
427,banda
427,bina
427,dhana
427,garhakota
427,kesli
427,khurai
427,malthon
427,rahatgarh
427,rehli
427,sagar
427,shahgarh
427,baanda
427,dhanas
427,maithon
428,batiyagarh
428,damoh
428,hatta
428,jabera
428,patera
428,patharia
428,bhatta
429,amarpatan
429,birsinghpur
429,kotar
429,kothi
429,maihar
429,majhgawan
429,nagod
429,raghurajnagar
429,rampur baghelan
429,satna
429,unchahara
429,kokar
430,gurh
430,hanumana
430,jawa
